person_id,org_id
https://openalex.org/A5034762665,https://openalex.org/I125749732
https://openalex.org/A5034762665,https://openalex.org/I205274468
https://openalex.org/A5034762665,https://openalex.org/I51601045
https://openalex.org/A5034762665,https://openalex.org/I82284825
https://openalex.org/A5067660877,https://openalex.org/I193531525
https://openalex.org/A5018194210,https://openalex.org/I102322142
https://openalex.org/A5018194210,https://openalex.org/I193700539
https://openalex.org/A5018194210,https://openalex.org/I56590836
https://openalex.org/A5018194210,https://openalex.org/I60733029
https://openalex.org/A5044503602,https://openalex.org/I102322142
https://openalex.org/A5023651869,https://openalex.org/I193662353
https://openalex.org/A5025486785,https://openalex.org/I56590836
https://openalex.org/A5064172786,https://openalex.org/I12870472
https://openalex.org/A5064172786,https://openalex.org/I79619799
https://openalex.org/A5065954019,https://openalex.org/I114832834
https://openalex.org/A5046908030,https://openalex.org/I169199633
https://openalex.org/A5091214938,https://openalex.org/I183935753
https://openalex.org/A5091214938,https://openalex.org/I4210119896
https://openalex.org/A5066797749,https://openalex.org/I102149020
https://openalex.org/A5081370774,https://openalex.org/I193700539
https://openalex.org/A5006679927,https://openalex.org/I84884186
https://openalex.org/A5088161716,https://openalex.org/I71052956
https://openalex.org/A5069901933,https://openalex.org/I1289910757
https://openalex.org/A5084581187,https://openalex.org/I126231945
https://openalex.org/A5000877507,https://openalex.org/I102149020
https://openalex.org/A5054244780,https://openalex.org/I12870472
https://openalex.org/A5054244780,https://openalex.org/I3133184724
https://openalex.org/A5054244780,https://openalex.org/I79619799
https://openalex.org/A5014893902,https://openalex.org/I18014758
https://openalex.org/A5005292478,https://openalex.org/I1925986
https://openalex.org/A5100767396,https://openalex.org/I163340411
https://openalex.org/A5100349725,https://openalex.org/I99065089
https://openalex.org/A5101737763,https://openalex.org/I4210128491
https://openalex.org/A5025365324,https://openalex.org/I40120149
https://openalex.org/A5100318462,https://openalex.org/I129604602
https://openalex.org/A5003512698,https://openalex.org/I99065089
https://openalex.org/A5078836038,https://openalex.org/I47508984
https://openalex.org/A5092401150,https://openalex.org/I47508984
https://openalex.org/A5035797693,https://openalex.org/I4210109636
https://openalex.org/A5035797693,https://openalex.org/I47508984
https://openalex.org/A5022581666,https://openalex.org/I185261750
https://openalex.org/A5022581666,https://openalex.org/I4210110240
https://openalex.org/A5022581666,https://openalex.org/I4210127509
https://openalex.org/A5064016511,https://openalex.org/I185261750
https://openalex.org/A5030455114,https://openalex.org/I185261750
https://openalex.org/A5056535696,https://openalex.org/I185261750
https://openalex.org/A5056535696,https://openalex.org/I4210127509
https://openalex.org/A5031306679,https://openalex.org/I185261750
https://openalex.org/A5052771582,https://openalex.org/I102335020
https://openalex.org/A5052771582,https://openalex.org/I185261750
https://openalex.org/A5048633127,https://openalex.org/I185261750
https://openalex.org/A5015637398,https://openalex.org/I136199984
https://openalex.org/A5015637398,https://openalex.org/I185261750
https://openalex.org/A5015637398,https://openalex.org/I4210127509
https://openalex.org/A5019436022,https://openalex.org/I205783295
https://openalex.org/A5029665492,https://openalex.org/I185261750
https://openalex.org/A5014141631,https://openalex.org/I183067930
https://openalex.org/A5014141631,https://openalex.org/I185261750
https://openalex.org/A5071495561,https://openalex.org/I109736498
https://openalex.org/A5071495561,https://openalex.org/I185261750
https://openalex.org/A5071495561,https://openalex.org/I4210127509
https://openalex.org/A5051063958,https://openalex.org/I251424209
https://openalex.org/A5069860044,https://openalex.org/I251424209
