person_id,project_id
https://openalex.org/A5015663807,https://openalex.org/W4385484319
https://openalex.org/A5065878227,https://openalex.org/W4385484319
https://openalex.org/A5062903281,https://openalex.org/W4313527987
https://openalex.org/A5058724676,https://openalex.org/W4313527987
https://openalex.org/A5051078868,https://openalex.org/W4313527987
https://openalex.org/A5016653929,https://openalex.org/W4313527987
https://openalex.org/A5024970701,https://openalex.org/W4313527987
https://openalex.org/A5001589359,https://openalex.org/W4313527987
https://openalex.org/A5052907259,https://openalex.org/W4313527987
https://openalex.org/A5040965331,https://openalex.org/W4313527987
https://openalex.org/A5001663885,https://openalex.org/W4313527987
https://openalex.org/A5007158173,https://openalex.org/W4313527987
https://openalex.org/A5006024485,https://openalex.org/W4313527987
https://openalex.org/A5023741875,https://openalex.org/W4313527987
https://openalex.org/A5009475920,https://openalex.org/W4313527987
https://openalex.org/A5068942141,https://openalex.org/W4313527987
https://openalex.org/A5009147264,https://openalex.org/W4313527987
https://openalex.org/A5037387341,https://openalex.org/W4313527987
https://openalex.org/A5069557536,https://openalex.org/W4313527987
https://openalex.org/A5062849275,https://openalex.org/W4313527987
https://openalex.org/A5029972430,https://openalex.org/W4313527987
https://openalex.org/A5030293975,https://openalex.org/W4313527987
https://openalex.org/A5084317374,https://openalex.org/W4313527987
https://openalex.org/A5052623072,https://openalex.org/W4313527987
https://openalex.org/A5009270487,https://openalex.org/W4313527987
https://openalex.org/A5051897790,https://openalex.org/W4313527987
https://openalex.org/A5012821517,https://openalex.org/W4313527987
https://openalex.org/A5022993623,https://openalex.org/W4386285839
https://openalex.org/A5017820645,https://openalex.org/W4386285839
https://openalex.org/A5044141636,https://openalex.org/W3004368638
https://openalex.org/A5044434345,https://openalex.org/W3034272367
https://openalex.org/A5052097132,https://openalex.org/W3034272367
https://openalex.org/A5042662797,https://openalex.org/W3034272367
https://openalex.org/A5032444320,https://openalex.org/W3034272367
https://openalex.org/A5053701656,https://openalex.org/W3034272367
https://openalex.org/A5067085371,https://openalex.org/W3034272367
https://openalex.org/A5032160199,https://openalex.org/W3034272367
https://openalex.org/A5016756216,https://openalex.org/W3034272367
https://openalex.org/A5069118782,https://openalex.org/W3034272367
https://openalex.org/A5091500375,https://openalex.org/W2061438946
https://openalex.org/A5071437793,https://openalex.org/W2061438946
https://openalex.org/A5063313173,https://openalex.org/W2061438946
https://openalex.org/A5033634734,https://openalex.org/W4401819987
https://openalex.org/A5115694763,https://openalex.org/W4401819987
https://openalex.org/A5103581948,https://openalex.org/W4401819987
https://openalex.org/A5100714017,https://openalex.org/W4401819987
https://openalex.org/A5103109240,https://openalex.org/W4401819987
https://openalex.org/A5100405987,https://openalex.org/W4401819987
https://openalex.org/A5113412654,https://openalex.org/W4401819987
https://openalex.org/A5115695181,https://openalex.org/W4401819987
https://openalex.org/A5101682387,https://openalex.org/W4401819987
https://openalex.org/A5100362041,https://openalex.org/W4401819987
https://openalex.org/A5029053811,https://openalex.org/W4401819987
https://openalex.org/A5063155550,https://openalex.org/W4401819987
https://openalex.org/A5022569738,https://openalex.org/W4401819987
https://openalex.org/A5100403590,https://openalex.org/W4401819987
https://openalex.org/A5101199023,https://openalex.org/W4401819987
https://openalex.org/A5103245119,https://openalex.org/W4401819987
https://openalex.org/A5090943298,https://openalex.org/W4401819987
https://openalex.org/A5086626922,https://openalex.org/W4401819987
https://openalex.org/A5101516344,https://openalex.org/W4401819987
https://openalex.org/A5056183845,https://openalex.org/W4401819987
https://openalex.org/A5020332722,https://openalex.org/W4401819987
https://openalex.org/A5060263237,https://openalex.org/W4401819987
https://openalex.org/A5109768087,https://openalex.org/W4401819987
https://openalex.org/A5072576421,https://openalex.org/W4401819987
https://openalex.org/A5100389658,https://openalex.org/W4401819987
https://openalex.org/A5115695478,https://openalex.org/W4401819987
https://openalex.org/A5100372684,https://openalex.org/W4401819987
https://openalex.org/A5039055794,https://openalex.org/W4401819987
https://openalex.org/A5019014062,https://openalex.org/W4401819987
https://openalex.org/A5100657598,https://openalex.org/W4401819987
https://openalex.org/A5014106967,https://openalex.org/W4401819987
https://openalex.org/A5081247356,https://openalex.org/W4401819987
https://openalex.org/A5015389773,https://openalex.org/W4401819987
https://openalex.org/A5100747229,https://openalex.org/W4401819987
https://openalex.org/A5108924522,https://openalex.org/W4401819987
https://openalex.org/A5047266050,https://openalex.org/W4401819987
https://openalex.org/A5001246465,https://openalex.org/W4401819987
https://openalex.org/A5066433882,https://openalex.org/W4401819987
https://openalex.org/A5100763748,https://openalex.org/W4401819987
https://openalex.org/A5120391409,https://openalex.org/W4401819987
https://openalex.org/A5075013625,https://openalex.org/W4401819987
https://openalex.org/A5100344954,https://openalex.org/W4401819987
https://openalex.org/A5059026057,https://openalex.org/W4401819987
https://openalex.org/A5071506673,https://openalex.org/W4401819987
https://openalex.org/A5100452931,https://openalex.org/W4401819987
https://openalex.org/A5054292278,https://openalex.org/W4401819987
https://openalex.org/A5106124934,https://openalex.org/W4401819987
https://openalex.org/A5028980812,https://openalex.org/W4401819987
https://openalex.org/A5074231572,https://openalex.org/W4401819987
https://openalex.org/A5040945574,https://openalex.org/W4401819987
https://openalex.org/A5065953780,https://openalex.org/W4229447215
https://openalex.org/A5010224302,https://openalex.org/W4229447215
https://openalex.org/A5101465265,https://openalex.org/W4229447215
https://openalex.org/A5024401909,https://openalex.org/W4229447215
https://openalex.org/A5067743298,https://openalex.org/W4229447215
https://openalex.org/A5081639692,https://openalex.org/W4229447215
https://openalex.org/A5004289873,https://openalex.org/W4229447215
https://openalex.org/A5100350625,https://openalex.org/W4229447215
https://openalex.org/A5003487318,https://openalex.org/W2001898186
https://openalex.org/A5085352512,https://openalex.org/W3214839373
https://openalex.org/A5088914363,https://openalex.org/W3214839373
https://openalex.org/A5006487499,https://openalex.org/W3214839373
https://openalex.org/A5080030634,https://openalex.org/W3214839373
https://openalex.org/A5112584311,https://openalex.org/W3214839373
https://openalex.org/A5085729646,https://openalex.org/W4389885061
https://openalex.org/A5061743580,https://openalex.org/W4323035719
https://openalex.org/A5102779387,https://openalex.org/W4323035719
https://openalex.org/A5012914454,https://openalex.org/W4323035719
https://openalex.org/A5101589112,https://openalex.org/W4323035719
